Time,Kierunek wiatru,Opad atmosferyczny,Podmuchy wiatru,Pogoda,Prędkość wiatru,Siła wiatru,Temperatura,Widoczność,Wilgotność,Zachmurzenie
2022-07-07 16:00:00,W,0.0,10.3,Pochmurno,7.8,263.0,18.5,10.0,52.0,100.0
2022-07-07 17:00:00,WSW,0.0,10.2,Pochmurno,7.3,243.0,18.0,10.0,54.0,100.0
2022-07-07 18:00:00,SW,0.0,10.1,Pochmurno,6.8,223.0,17.5,10.0,56.0,100.0
2022-07-07 19:00:00,SSW,0.0,11.5,Pochmurno,7.8,212.0,17.0,10.0,59.0,85.0
2022-07-07 20:00:00,SSW,0.0,13.0,Częściowe zachmurzenie,8.8,201.0,16.5,10.0,62.0,70.0
2022-07-07 21:00:00,S,0.0,14.4,Częściowe zachmurzenie,9.7,190.0,16.0,10.0,65.0,55.0
2022-07-07 22:00:00,SSW,0.0,14.4,Częściowe zachmurzenie,9.7,191.0,15.6,10.0,68.0,66.0
2022-07-07 23:00:00,SSW,0.0,14.4,Pochmurno,9.7,192.0,15.1,10.0,71.0,77.0
2022-07-08 00:00:00,SSW,0.0,14.4,Pochmurno,9.7,193.0,14.7,10.0,74.0,88.0
2022-07-08 01:00:00,SSW,0.0,12.5,Pochmurno,8.4,206.0,14.5,10.0,77.0,80.0
2022-07-08 02:00:00,SW,0.0,10.6,Zachmurzenie,7.1,218.0,14.4,10.0,80.0,73.0
2022-07-08 03:00:00,SW,0.0,8.6,Zachmurzenie,5.8,230.0,14.2,10.0,83.0,66.0
2022-07-08 04:00:00,WSW,0.0,7.2,Zachmurzenie,4.9,252.0,14.6,10.0,83.0,67.0
2022-07-08 05:00:00,W,0.0,5.8,Zachmurzenie,4.1,274.0,15.0,10.0,82.0,68.0
2022-07-08 06:00:00,WNW,0.0,4.3,Zachmurzenie,3.2,295.0,15.4,10.0,81.0,69.0
2022-07-08 07:00:00,WNW,0.0,4.0,Zachmurzenie,3.1,296.0,16.4,10.0,77.0,77.0
2022-07-08 08:00:00,WNW,0.0,3.6,Pochmurno,3.0,297.0,17.5,10.0,73.0,85.0
2022-07-08 09:00:00,WNW,0.0,3.2,Pochmurno,2.9,297.0,18.5,10.0,69.0,94.0
2022-07-08 10:00:00,WNW,0.0,4.6,Pochmurno,3.8,295.0,18.7,10.0,69.0,88.0
2022-07-08 11:00:00,WNW,0.0,5.9,Możliwe przelotne deszcze,4.8,293.0,19.0,10.0,68.0,82.0
2022-07-08 12:00:00,WNW,0.0,7.2,Możliwe przelotne deszcze,5.8,291.0,19.2,10.0,68.0,75.0
2022-07-08 13:00:00,WNW,0.0,9.2,Możliwe przelotne deszcze,7.7,288.0,19.8,10.0,67.0,71.0
2022-07-08 14:00:00,WNW,0.0,11.3,Częściowe zachmurzenie,9.6,285.0,20.4,10.0,66.0,66.0
2022-07-08 15:00:00,WNW,0.0,13.3,Częściowe zachmurzenie,11.5,282.0,21.0,10.0,65.0,61.0
2022-07-08 16:00:00,WNW,0.0,13.2,Częściowe zachmurzenie,10.8,285.0,20.6,10.0,66.0,65.0
2022-07-08 17:00:00,WNW,0.1,13.1,Lekki deszcz,10.1,288.0,20.3,10.0,67.0,69.0
2022-07-08 18:00:00,WNW,0.1,13.0,Lekki deszcz,9.4,292.0,19.9,10.0,69.0,73.0
2022-07-08 19:00:00,W,0.0,13.4,Lekki deszcz,8.8,280.0,18.8,10.0,73.0,59.0
2022-07-08 20:00:00,W,0.0,13.9,Częściowe zachmurzenie,8.2,268.0,17.6,10.0,77.0,46.0
2022-07-08 21:00:00,WSW,0.0,14.4,Częściowe zachmurzenie,7.6,256.0,16.5,10.0,82.0,32.0
2022-07-08 22:00:00,W,0.0,16.2,Częściowe zachmurzenie,9.0,280.0,15.5,10.0,84.0,29.0
2022-07-08 23:00:00,NW,0.0,18.0,Bezchmurnie,10.4,305.0,14.6,10.0,87.0,27.0
2022-07-09 00:00:00,NNW,0.0,19.8,Bezchmurnie,11.9,329.0,13.6,10.0,90.0,24.0
2022-07-09 01:00:00,NW,0.0,18.8,Bezchmurnie,11.0,317.0,13.1,10.0,90.0,21.0
2022-07-09 02:00:00,NW,0.0,17.9,Bezchmurnie,10.2,305.0,12.6,10.0,91.0,17.0
2022-07-09 03:00:00,WNW,0.0,16.9,Bezchmurnie,9.4,293.0,12.1,10.0,91.0,14.0
2022-07-09 04:00:00,WNW,0.0,15.7,Bezchmurnie,9.7,290.0,13.0,10.0,86.0,25.0
2022-07-09 05:00:00,WNW,0.0,14.5,Częściowe zachmurzenie,10.1,287.0,13.8,10.0,81.0,36.0
2022-07-09 06:00:00,WNW,0.0,13.3,Częściowe zachmurzenie,10.4,284.0,14.7,10.0,76.0,47.0
2022-07-09 07:00:00,WNW,0.0,14.6,Częściowe zachmurzenie,12.0,285.0,16.3,10.0,71.0,58.0
2022-07-09 08:00:00,WNW,0.0,16.0,Zachmurzenie,13.6,287.0,17.9,10.0,67.0,70.0
2022-07-09 09:00:00,WNW,0.0,17.3,Zachmurzenie,15.1,288.0,19.5,10.0,62.0,81.0
2022-07-09 10:00:00,WNW,0.0,18.4,Zachmurzenie,15.5,283.0,20.0,10.0,59.0,86.0
2022-07-09 11:00:00,W,0.0,19.4,Możliwe przelotne deszcze,15.8,278.0,20.4,10.0,57.0,90.0
2022-07-09 12:00:00,W,0.0,20.5,Możliwe przelotne deszcze,16.2,273.0,20.9,10.0,54.0,95.0
2022-07-09 13:00:00,W,0.0,21.0,Możliwe przelotne deszcze,17.2,278.0,21.0,10.0,51.0,74.0
2022-07-09 14:00:00,WNW,0.0,21.5,Częściowe zachmurzenie,18.1,284.0,21.2,10.0,48.0,54.0
2022-07-09 15:00:00,WNW,0.0,22.0,Częściowe zachmurzenie,19.1,289.0,21.3,10.0,46.0,33.0
2022-07-09 16:00:00,WNW,0.0,19.9,Częściowe zachmurzenie,16.8,296.0,20.5,10.0,48.0,40.0
2022-07-09 17:00:00,WNW,0.0,17.9,Częściowe zachmurzenie,14.5,303.0,19.6,10.0,50.0,47.0
2022-07-09 18:00:00,NW,0.0,15.8,Częściowe zachmurzenie,12.2,310.0,18.8,10.0,53.0,54.0
2022-07-09 19:00:00,WNW,0.0,17.3,Częściowe zachmurzenie,12.4,295.0,18.4,10.0,54.0,40.0
2022-07-09 20:00:00,W,0.0,18.7,Słoneczny,12.5,280.0,18.0,10.0,54.0,27.0
2022-07-09 21:00:00,W,0.0,20.2,Bezchmurnie,12.6,264.0,17.6,10.0,55.0,13.0
2022-07-09 22:00:00,W,0.0,19.8,Bezchmurnie,12.2,265.0,16.1,9.7,67.0,32.0
2022-07-09 23:00:00,W,0.1,19.4,Możliwe przelotne deszcze,11.9,266.0,14.7,9.3,78.0,51.0
2022-07-10 00:00:00,W,0.1,19.1,Możliwe przelotne deszcze,11.5,266.0,13.2,9.0,90.0,70.0
2022-07-10 01:00:00,W,0.0,18.7,Możliwe przelotne deszcze,11.2,276.0,12.6,9.3,89.0,49.0
2022-07-10 02:00:00,WNW,0.0,18.4,Bezchmurnie,10.8,286.0,12.1,9.7,89.0,28.0
2022-07-10 03:00:00,WNW,0.0,18.0,Bezchmurnie,10.4,297.0,11.5,10.0,88.0,7.0
2022-07-10 04:00:00,WNW,0.0,17.6,Bezchmurnie,11.5,290.0,12.1,10.0,85.0,17.0
2022-07-10 05:00:00,WNW,0.0,17.3,Częściowe zachmurzenie,12.6,284.0,12.7,10.0,81.0,27.0
2022-07-10 06:00:00,W,0.0,16.9,Częściowe zachmurzenie,13.7,277.0,13.3,10.0,77.0,37.0
2022-07-10 07:00:00,WNW,0.0,19.0,Częściowe zachmurzenie,15.8,283.0,13.9,10.0,77.0,57.0
2022-07-10 08:00:00,WNW,0.0,21.0,Pochmurno,18.0,288.0,14.4,10.0,77.0,77.0
2022-07-10 09:00:00,WNW,0.0,23.0,Pochmurno,20.2,294.0,15.0,10.0,76.0,97.0
2022-07-10 10:00:00,WNW,0.0,22.4,Pochmurno,18.6,292.0,16.0,9.7,69.0,94.0
2022-07-10 11:00:00,WNW,0.1,21.8,Możliwe przelotne deszcze,17.0,289.0,17.0,9.3,61.0,90.0
2022-07-10 12:00:00,WNW,0.1,21.2,Możliwe przelotne deszcze,15.5,287.0,18.0,9.0,54.0,86.0
2022-07-10 13:00:00,WNW,0.1,20.5,Możliwe przelotne deszcze,15.8,287.0,18.5,9.3,50.0,73.0
2022-07-10 14:00:00,WNW,0.0,19.8,Częściowe zachmurzenie,16.2,288.0,19.1,9.7,47.0,60.0
2022-07-10 15:00:00,WNW,0.0,19.1,Częściowe zachmurzenie,16.6,288.0,19.6,10.0,43.0,47.0
2022-07-10 16:00:00,WNW,0.0,19.2,Częściowe zachmurzenie,16.6,290.0,19.2,10.0,49.0,58.0
2022-07-10 17:00:00,WNW,0.0,19.3,Możliwe przelotne deszcze,16.6,291.0,18.9,10.0,54.0,69.0
2022-07-10 18:00:00,WNW,0.0,19.4,Możliwe przelotne deszcze,16.6,293.0,18.5,10.0,60.0,80.0
2022-07-10 19:00:00,WNW,0.0,19.9,Możliwe przelotne deszcze,14.9,303.0,16.8,10.0,70.0,86.0
2022-07-10 20:00:00,NW,0.0,20.4,Możliwe przelotne deszcze,13.2,312.0,15.0,10.0,80.0,91.0
2022-07-10 21:00:00,NW,0.0,20.9,Możliwe przelotne deszcze,11.5,322.0,13.3,10.0,90.0,97.0
2022-07-10 22:00:00,NW,0.0,22.6,Możliwe przelotne deszcze,13.2,318.0,13.1,10.0,91.0,98.0
2022-07-10 23:00:00,NW,0.1,24.2,Lekki deszcz,14.9,313.0,12.8,10.0,92.0,99.0
2022-07-11 00:00:00,NW,0.2,25.9,Lekki deszcz,16.6,309.0,12.6,10.0,93.0,100.0
2022-07-11 01:00:00,NW,0.1,24.4,Lekki deszcz,15.7,306.0,12.4,7.3,93.0,97.0
2022-07-11 02:00:00,WNW,0.2,22.8,Lekka mżawka,14.9,303.0,12.2,4.7,94.0,95.0
2022-07-11 03:00:00,WNW,0.2,21.2,Lekka mżawka,14.0,300.0,12.0,2.0,94.0,92.0
2022-07-11 04:00:00,WNW,0.1,19.9,Lekka mżawka,13.4,297.0,12.0,4.7,94.0,94.0
2022-07-11 05:00:00,WNW,0.4,18.6,Lekki deszcz,12.8,294.0,11.9,7.3,94.0,95.0
2022-07-11 06:00:00,WNW,0.5,17.3,Lekki deszcz,12.2,290.0,11.9,10.0,94.0,97.0
2022-07-11 07:00:00,WNW,0.2,19.0,Lekki deszcz,13.1,294.0,12.4,9.7,93.0,90.0
2022-07-11 08:00:00,WNW,0.5,20.6,Lekki deszcz,13.9,298.0,12.8,9.3,92.0,83.0
2022-07-11 09:00:00,WNW,0.7,22.3,Lekki deszcz,14.8,302.0,13.3,9.0,91.0,77.0
2022-07-11 10:00:00,NW,0.3,26.5,Lekki deszcz,16.8,304.0,14.2,9.3,88.0,74.0
2022-07-11 11:00:00,NW,0.4,30.7,Lekki deszcz,18.8,307.0,15.2,9.7,85.0,70.0
2022-07-11 12:00:00,NW,0.5,34.9,Lekki deszcz,20.9,310.0,16.1,10.0,82.0,67.0
2022-07-11 13:00:00,NW,0.2,30.2,Lekki deszcz,19.3,316.0,16.6,10.0,81.0,78.0
2022-07-11 14:00:00,NW,0.2,25.6,Lekki deszcz,17.8,321.0,17.1,10.0,80.0,89.0
2022-07-11 15:00:00,NNW,0.2,20.9,Lekki deszcz,16.2,327.0,17.6,10.0,79.0,100.0
2022-07-11 16:00:00,NW,0.1,21.7,Lekki deszcz,15.6,325.0,17.6,9.7,80.0,94.0
2022-07-11 17:00:00,NW,0.2,22.6,Możliwe przelotne deszcze,15.0,324.0,17.5,9.3,81.0,87.0
2022-07-11 18:00:00,NW,0.3,23.4,Możliwe przelotne deszcze,14.4,322.0,17.5,9.0,82.0,81.0
2022-07-11 19:00:00,NW,0.1,22.6,Możliwe przelotne deszcze,13.3,320.0,16.4,9.3,85.0,81.0
2022-07-11 20:00:00,NW,0.1,21.7,Lekki deszcz,12.2,319.0,15.4,9.7,89.0,82.0
2022-07-11 21:00:00,NW,0.1,20.9,Lekki deszcz,11.2,317.0,14.3,10.0,92.0,82.0
2022-07-11 22:00:00,NW,0.1,25.1,Lekki deszcz,14.3,308.0,13.8,10.0,92.0,88.0
2022-07-11 23:00:00,WNW,0.1,29.3,Lekki deszcz,17.4,299.0,13.2,10.0,92.0,94.0
2022-07-12 00:00:00,WNW,0.1,33.5,Lekki deszcz,20.5,290.0,12.7,10.0,91.0,100.0
2022-07-12 01:00:00,WNW,0.0,32.2,Lekki deszcz,20.0,289.0,12.4,10.0,92.0,96.0
2022-07-12 02:00:00,WNW,0.2,30.8,Lekki deszcz,19.6,287.0,12.2,10.0,93.0,93.0
2022-07-12 03:00:00,WNW,0.2,29.5,Lekki deszcz,19.1,286.0,11.9,10.0,94.0,89.0
2022-07-12 04:00:00,WNW,0.1,28.1,Lekki deszcz,18.6,286.0,12.3,10.0,94.0,79.0
2022-07-12 05:00:00,WNW,0.1,26.6,Lekki deszcz,18.1,285.0,12.6,10.0,93.0,70.0
2022-07-12 06:00:00,WNW,0.1,25.2,Lekki deszcz,17.6,285.0,13.0,10.0,92.0,60.0
2022-07-12 07:00:00,WNW,0.1,25.2,Lekki deszcz,19.1,287.0,14.8,10.0,83.0,74.0
2022-07-12 08:00:00,WNW,0.0,25.2,Pochmurno,20.5,290.0,16.5,10.0,73.0,87.0
2022-07-12 09:00:00,WNW,0.0,25.2,Pochmurno,22.0,292.0,18.3,10.0,64.0,100.0
2022-07-12 10:00:00,WNW,0.0,25.7,Pochmurno,21.5,294.0,18.7,10.0,63.0,88.0
2022-07-12 11:00:00,WNW,0.0,26.2,Możliwe przelotne deszcze,21.0,297.0,19.2,10.0,63.0,75.0
2022-07-12 12:00:00,WNW,0.0,26.6,Możliwe przelotne deszcze,20.5,299.0,19.6,10.0,63.0,63.0
2022-07-12 13:00:00,WNW,0.0,27.2,Możliwe przelotne deszcze,22.0,302.0,20.7,10.0,57.0,59.0
2022-07-12 14:00:00,NW,0.0,27.8,Częściowe zachmurzenie,23.4,304.0,21.7,10.0,52.0,55.0
2022-07-12 15:00:00,NW,0.0,28.4,Częściowe zachmurzenie,24.8,307.0,22.8,10.0,46.0,52.0
2022-07-12 16:00:00,WNW,0.0,27.4,Częściowe zachmurzenie,22.6,299.0,21.9,10.0,48.0,52.0
2022-07-12 17:00:00,WNW,0.0,26.3,Częściowe zachmurzenie,20.3,290.0,20.9,10.0,49.0,53.0
2022-07-12 18:00:00,WNW,0.0,25.2,Częściowe zachmurzenie,18.0,282.0,20.0,10.0,50.0,53.0
2022-07-12 19:00:00,WNW,0.0,30.1,Częściowe zachmurzenie,20.4,281.0,19.7,10.0,48.0,51.0
2022-07-12 20:00:00,W,0.0,35.0,Częściowe zachmurzenie,22.8,279.0,19.4,10.0,46.0,49.0
2022-07-12 21:00:00,W,0.0,40.0,Częściowe zachmurzenie,25.2,278.0,19.1,10.0,45.0,47.0
2022-07-12 22:00:00,W,0.0,40.6,Częściowe zachmurzenie,25.3,280.0,18.4,10.0,48.0,46.0
2022-07-12 23:00:00,WNW,0.0,41.2,Częściowe zachmurzenie,25.4,281.0,17.6,10.0,51.0,45.0
2022-07-13 00:00:00,WNW,0.0,41.8,Częściowe zachmurzenie,25.6,283.0,16.9,10.0,54.0,45.0
2022-07-13 01:00:00,WNW,0.0,40.8,Częściowe zachmurzenie,25.2,284.0,16.4,10.0,60.0,39.0
2022-07-13 02:00:00,WNW,0.0,39.8,Częściowe zachmurzenie,24.8,285.0,16.0,10.0,65.0,33.0
2022-07-13 03:00:00,WNW,0.0,38.9,Częściowe zachmurzenie,24.5,285.0,15.5,10.0,71.0,28.0
2022-07-13 04:00:00,WNW,0.0,36.8,Częściowe zachmurzenie,24.5,285.0,16.0,10.0,72.0,22.0
2022-07-13 05:00:00,WNW,0.0,34.8,Słoneczny,24.5,285.0,16.5,10.0,73.0,16.0
2022-07-13 06:00:00,WNW,0.0,32.8,Słoneczny,24.5,285.0,17.0,10.0,75.0,10.0
2022-07-13 07:00:00,WNW,0.0,31.9,Słoneczny,25.1,289.0,18.8,10.0,68.0,9.0
2022-07-13 08:00:00,WNW,0.0,31.1,Słoneczny,25.7,293.0,20.6,10.0,61.0,9.0
2022-07-13 09:00:00,WNW,0.0,30.2,Słoneczny,26.3,297.0,22.4,10.0,54.0,8.0
2022-07-13 10:00:00,WNW,0.0,30.2,Słoneczny,26.3,302.0,23.7,10.0,50.0,24.0
2022-07-13 11:00:00,NW,0.0,30.2,Częściowe zachmurzenie,26.3,306.0,24.9,10.0,46.0,40.0
2022-07-13 12:00:00,NW,0.0,30.2,Częściowe zachmurzenie,26.3,311.0,26.2,10.0,43.0,56.0
2022-07-13 13:00:00,WNW,0.0,28.7,Częściowe zachmurzenie,23.6,301.0,26.0,10.0,43.0,67.0
2022-07-13 14:00:00,WNW,0.0,27.1,Pochmurno,21.0,291.0,25.9,10.0,43.0,79.0
2022-07-13 15:00:00,WNW,0.0,25.6,Pochmurno,18.4,281.0,25.7,10.0,43.0,91.0
2022-07-13 16:00:00,WNW,0.0,25.2,Pochmurno,17.8,281.0,24.8,10.0,46.0,91.0
2022-07-13 17:00:00,WNW,0.0,24.8,Pochmurno,17.2,281.0,23.9,10.0,49.0,90.0
2022-07-13 18:00:00,WNW,0.0,24.5,Pochmurno,16.6,281.0,23.0,10.0,53.0,90.0
2022-07-13 19:00:00,W,0.0,24.8,Pochmurno,15.1,265.0,21.9,10.0,57.0,76.0
2022-07-13 20:00:00,WSW,0.0,25.2,Częściowe zachmurzenie,13.7,249.0,20.7,10.0,61.0,62.0
2022-07-13 21:00:00,SW,0.0,25.6,Częściowe zachmurzenie,12.2,233.0,19.6,10.0,66.0,48.0
2022-07-13 22:00:00,WSW,0.0,26.2,Częściowe zachmurzenie,12.8,241.0,19.2,10.0,64.0,39.0
2022-07-13 23:00:00,WSW,0.0,26.8,Bezchmurnie,13.4,250.0,18.8,10.0,63.0,29.0
2022-07-14 00:00:00,WSW,0.0,27.4,Bezchmurnie,14.0,258.0,18.4,10.0,61.0,20.0
2022-07-14 01:00:00,W,0.0,25.8,Bezchmurnie,13.4,267.0,17.8,10.0,63.0,22.0
2022-07-14 02:00:00,W,0.0,24.2,Częściowe zachmurzenie,12.8,275.0,17.3,10.0,66.0,24.0
2022-07-14 03:00:00,WNW,0.0,22.7,Częściowe zachmurzenie,12.2,283.0,16.7,10.0,68.0,25.0
2022-07-14 04:00:00,WNW,0.0,22.8,Częściowe zachmurzenie,14.3,288.0,17.0,10.0,68.0,50.0
2022-07-14 05:00:00,WNW,0.0,22.9,Pochmurno,16.3,294.0,17.2,10.0,68.0,75.0
2022-07-14 06:00:00,WNW,0.0,23.0,Pochmurno,18.4,299.0,17.5,10.0,69.0,100.0
2022-07-14 07:00:00,WNW,0.0,23.3,Pochmurno,19.1,296.0,18.3,10.0,60.0,77.0
2022-07-14 08:00:00,WNW,0.0,23.5,Częściowe zachmurzenie,19.8,293.0,19.0,10.0,52.0,55.0
2022-07-14 09:00:00,WNW,0.0,23.8,Częściowe zachmurzenie,20.5,291.0,19.8,10.0,44.0,33.0
2022-07-14 10:00:00,WNW,0.0,24.0,Częściowe zachmurzenie,20.8,286.0,21.2,10.0,40.0,23.0
2022-07-14 11:00:00,WNW,0.0,24.2,Słoneczny,21.0,281.0,22.5,10.0,37.0,14.0
2022-07-14 12:00:00,W,0.0,24.5,Słoneczny,21.2,277.0,23.9,10.0,33.0,5.0
2022-07-14 13:00:00,W,0.0,23.8,Słoneczny,20.6,275.0,24.3,10.0,31.0,6.0
2022-07-14 14:00:00,W,0.0,23.0,Słoneczny,20.0,273.0,24.6,10.0,30.0,8.0
2022-07-14 15:00:00,W,0.0,22.3,Słoneczny,19.4,272.0,25.0,10.0,29.0,10.0
2022-07-14 16:00:00,W,0.0,20.2,Słoneczny,17.5,265.0,24.6,10.0,30.0,11.0
2022-07-14 17:00:00,W,0.0,18.0,Słoneczny,15.6,259.0,24.1,10.0,32.0,12.0
2022-07-14 18:00:00,WSW,0.0,15.8,Słoneczny,13.7,252.0,23.7,10.0,33.0,13.0
2022-07-14 19:00:00,WSW,0.0,15.8,Słoneczny,11.8,243.0,22.0,10.0,37.0,16.0
2022-07-14 20:00:00,SW,0.0,15.8,Słoneczny,9.8,233.0,20.2,10.0,40.0,19.0
2022-07-14 21:00:00,SW,0.0,15.8,Bezchmurnie,7.9,224.0,18.5,10.0,44.0,22.0
2022-07-14 22:00:00,WSW,0.0,13.9,Bezchmurnie,7.1,252.0,17.7,10.0,46.0,23.0
2022-07-14 23:00:00,WNW,0.0,12.0,Bezchmurnie,6.2,281.0,17.0,10.0,48.0,24.0
2022-07-15 00:00:00,NW,0.0,10.1,Bezchmurnie,5.4,310.0,16.2,10.0,51.0,24.0
2022-07-15 01:00:00,WNW,0.0,12.1,Bezchmurnie,6.6,300.0,15.6,10.0,52.0,31.0
2022-07-15 02:00:00,WNW,0.0,14.2,Częściowe zachmurzenie,7.8,290.0,15.0,10.0,54.0,39.0
2022-07-15 03:00:00,W,0.0,16.2,Częściowe zachmurzenie,9.0,280.0,14.4,10.0,56.0,46.0
2022-07-15 04:00:00,WNW,0.0,18.0,Częściowe zachmurzenie,11.9,283.0,15.1,10.0,56.0,36.0
2022-07-15 05:00:00,WNW,0.0,19.8,Słoneczny,14.8,286.0,15.8,10.0,57.0,25.0
2022-07-15 06:00:00,WNW,0.0,21.6,Słoneczny,17.6,289.0,16.5,10.0,58.0,15.0
2022-07-15 07:00:00,WNW,0.0,24.1,Słoneczny,20.2,284.0,17.4,10.0,53.0,14.0
2022-07-15 08:00:00,W,0.0,26.6,Słoneczny,22.7,279.0,18.2,10.0,48.0,12.0
2022-07-15 09:00:00,W,0.0,29.2,Słoneczny,25.2,274.0,19.1,10.0,43.0,11.0
2022-07-15 10:00:00,W,0.0,29.8,Słoneczny,25.8,277.0,20.0,10.0,40.0,17.0
2022-07-15 11:00:00,W,0.0,30.4,Częściowe zachmurzenie,26.4,279.0,20.9,10.0,37.0,23.0
2022-07-15 12:00:00,WNW,0.0,31.0,Częściowe zachmurzenie,27.0,282.0,21.8,10.0,34.0,30.0
2022-07-15 13:00:00,WNW,0.0,29.6,Częściowe zachmurzenie,25.8,283.0,22.4,10.0,32.0,24.0
2022-07-15 14:00:00,WNW,0.0,28.3,Słoneczny,24.6,285.0,23.0,10.0,30.0,19.0
2022-07-15 15:00:00,WNW,0.0,27.0,Słoneczny,23.4,287.0,23.6,10.0,29.0,13.0
2022-07-15 16:00:00,WNW,0.0,25.9,Słoneczny,22.4,294.0,22.5,10.0,32.0,17.0
2022-07-15 17:00:00,WNW,0.0,24.8,Słoneczny,21.5,301.0,21.4,10.0,35.0,21.0
2022-07-15 18:00:00,NW,0.0,23.8,Słoneczny,20.5,308.0,20.3,10.0,37.0,25.0
2022-07-15 19:00:00,WNW,0.0,17.2,Słoneczny,14.4,299.0,18.6,10.0,42.0,26.0
2022-07-15 20:00:00,WNW,0.0,10.6,Częściowe zachmurzenie,8.3,291.0,16.8,10.0,47.0,28.0
2022-07-15 21:00:00,WNW,0.0,4.0,Częściowe zachmurzenie,2.2,282.0,15.1,10.0,52.0,30.0
2022-07-15 22:00:00,W,0.0,5.5,Częściowe zachmurzenie,3.0,265.0,15.1,10.0,53.0,38.0
2022-07-15 23:00:00,WSW,0.0,7.1,Częściowe zachmurzenie,3.8,248.0,15.2,10.0,55.0,46.0
2022-07-16 00:00:00,SW,0.0,8.6,Częściowe zachmurzenie,4.7,231.0,15.2,10.0,56.0,54.0
2022-07-16 01:00:00,WSW,0.0,10.0,Częściowe zachmurzenie,5.3,247.0,14.8,10.0,57.0,64.0
2022-07-16 02:00:00,W,0.0,11.3,Zachmurzenie,5.9,262.0,14.3,10.0,59.0,75.0
2022-07-16 03:00:00,W,0.0,12.6,Zachmurzenie,6.5,277.0,13.9,10.0,60.0,85.0
2022-07-16 04:00:00,W,0.0,13.7,Zachmurzenie,8.5,276.0,14.5,10.0,58.0,73.0
2022-07-16 05:00:00,W,0.0,14.8,Częściowe zachmurzenie,10.6,275.0,15.2,10.0,56.0,61.0
2022-07-16 06:00:00,W,0.0,15.8,Częściowe zachmurzenie,12.6,275.0,15.8,10.0,54.0,50.0
2022-07-16 07:00:00,W,0.0,18.0,Częściowe zachmurzenie,14.9,270.0,16.9,10.0,50.0,40.0
2022-07-16 08:00:00,W,0.0,20.2,Słoneczny,17.2,265.0,18.1,10.0,47.0,30.0
2022-07-16 09:00:00,W,0.0,22.3,Słoneczny,19.4,261.0,19.2,10.0,43.0,20.0
2022-07-16 10:00:00,W,0.0,24.6,Słoneczny,21.4,260.0,20.0,10.0,41.0,28.0
2022-07-16 11:00:00,W,0.0,26.9,Częściowe zachmurzenie,23.3,260.0,20.9,10.0,38.0,36.0
2022-07-16 12:00:00,W,0.0,29.2,Częściowe zachmurzenie,25.2,259.0,21.7,10.0,36.0,43.0
2022-07-16 13:00:00,W,0.0,29.2,Częściowe zachmurzenie,25.2,266.0,20.5,10.0,44.0,57.0
2022-07-16 14:00:00,W,0.0,29.2,Zachmurzenie,25.2,273.0,19.2,10.0,53.0,70.0
2022-07-16 15:00:00,WNW,0.0,29.2,Zachmurzenie,25.2,281.0,18.0,10.0,62.0,83.0
2022-07-16 16:00:00,WNW,0.0,28.2,Zachmurzenie,23.5,282.0,18.5,10.0,56.0,81.0
2022-07-16 17:00:00,WNW,0.1,27.2,Możliwe przelotne deszcze,21.8,283.0,19.1,10.0,50.0,78.0
2022-07-16 18:00:00,WNW,0.1,26.3,Możliwe przelotne deszcze,20.2,284.0,19.6,10.0,45.0,76.0
2022-07-16 19:00:00,WNW,0.0,25.6,Możliwe przelotne deszcze,18.4,287.0,18.2,10.0,49.0,52.0
2022-07-16 20:00:00,WNW,0.0,24.8,Słoneczny,16.6,289.0,16.9,10.0,53.0,29.0
2022-07-16 21:00:00,WNW,0.0,24.1,Bezchmurnie,14.8,292.0,15.5,10.0,57.0,5.0
2022-07-16 22:00:00,WNW,0.0,24.4,Bezchmurnie,14.4,289.0,14.1,10.0,65.0,9.0
2022-07-16 23:00:00,WNW,0.0,24.6,Bezchmurnie,14.0,285.0,12.7,10.0,74.0,13.0
2022-07-17 00:00:00,WNW,0.0,24.8,Bezchmurnie,13.7,282.0,11.3,10.0,83.0,18.0
2022-07-17 01:00:00,W,0.0,24.6,Bezchmurnie,13.4,278.0,11.0,10.0,84.0,18.0
2022-07-17 02:00:00,W,0.0,24.4,Bezchmurnie,13.2,274.0,10.6,10.0,84.0,19.0
2022-07-17 03:00:00,W,0.0,24.1,Bezchmurnie,13.0,270.0,10.3,10.0,85.0,19.0
2022-07-17 04:00:00,W,0.0,22.7,Bezchmurnie,13.7,270.0,11.1,10.0,82.0,19.0
2022-07-17 05:00:00,W,0.0,21.2,Słoneczny,14.4,271.0,11.9,10.0,78.0,19.0
2022-07-17 06:00:00,W,0.0,19.8,Słoneczny,15.1,272.0,12.7,10.0,75.0,20.0
2022-07-17 07:00:00,W,0.0,20.2,Słoneczny,16.1,275.0,14.8,10.0,67.0,21.0
2022-07-17 08:00:00,W,0.0,20.5,Słoneczny,17.0,279.0,16.8,10.0,59.0,22.0
2022-07-17 09:00:00,WNW,0.0,20.9,Słoneczny,18.0,282.0,18.9,10.0,51.0,23.0
2022-07-17 10:00:00,WNW,0.0,22.0,Słoneczny,19.0,283.0,19.6,10.0,48.0,46.0
2022-07-17 11:00:00,WNW,0.0,23.0,Pochmurno,19.9,284.0,20.2,10.0,45.0,70.0
2022-07-17 12:00:00,WNW,0.0,24.1,Pochmurno,20.9,285.0,20.9,10.0,43.0,93.0
